,Code,Name,Close,Changes,ChagesRatio,Volume,Amount,Open,High,Low,Marcap,MarcapRatio,Stocks,ForeignShares,ForeignRatio,Rank,Date
259,004800,효성,47950,-2050,-4.1,358877,17448113650,50100,50500,47800,661477490450,0.04,13795151,1997510.0,14.48,260.0,2019-01-02
2633,004800,효성,48450,500,1.0,451377,21709820750,48050,49000,46300,668375065950,0.04,13795151,2000098.0,14.5,255.0,2019-01-03
4950,004800,효성,47300,-1150,-2.4,215466,10200320100,47850,48550,46900,996659482500,0.06,21071025,2144191.0,10.18,193.0,2019-01-04
7329,004800,효성,47650,350,0.7,143116,6830441050,47800,48100,47450,1004034341250,0.06,21071025,2336619.0,11.09,193.0,2019-01-07
9708,004800,효성,48600,950,2.0,186847,9035031550,47950,49250,47350,1024051815000,0.07,21071025,2358958.0,11.2,193.0,2019-01-08
12087,004800,효성,48600,0,0.0,136195,6626155950,48700,49100,48050,1024051815000,0.06,21071025,2332826.0,11.07,193.0,2019-01-09
14464,004800,효성,49350,750,1.5,127832,6273919750,48800,49550,48550,1039855083750,0.07,21071025,2323406.0,11.03,191.0,2019-01-10
16839,004800,효성,50200,850,1.7,156550,7861411600,49600,51100,49300,1057765455000,0.07,21071025,2337576.0,11.09,187.0,2019-01-11
19220,004800,효성,49300,-900,-1.8,134446,6693186400,50200,51000,49300,1038801532500,0.07,21071025,2307130.0,10.95,189.0,2019-01-14
21593,004800,효성,51800,2500,5.1,229513,11814398800,49500,52600,49500,1091479095000,0.07,21071025,2333712.0,11.08,183.0,2019-01-15
23970,004800,효성,51700,-100,-0.2,115061,5987672100,51400,52500,51400,1089371992500,0.07,21071025,2309671.0,10.96,181.0,2019-01-16
26353,004800,효성,50400,-1300,-2.5,129860,6613433500,51800,51900,50400,1061979660000,0.07,21071025,2258925.0,10.72,185.0,2019-01-17
28720,004800,효성,54500,4100,8.1,437434,23486996600,50900,54900,50800,1148370862500,0.07,21071025,2308894.0,10.96,173.0,2019-01-18
31099,004800,효성,54000,-500,-0.9,162167,8738317700,55000,55000,53300,1137835350000,0.07,21071025,2277066.0,10.81,173.0,2019-01-21
33475,004800,효성,55300,1300,2.4,139857,7613007400,54200,55700,53100,1165227682500,0.07,21071025,2253485.0,10.69,170.0,2019-01-22
35849,004800,효성,59000,3700,6.7,474372,27749246600,56000,59500,55900,1243190475000,0.08,21071025,2289733.0,10.87,165.0,2019-01-23
38227,004800,효성,59500,500,0.8,245331,14588880100,58400,60300,58000,1253725987500,0.08,21071025,2287185.0,10.85,164.0,2019-01-24
40606,004800,효성,60000,500,0.8,147492,8755549600,59500,60000,58600,1264261500000,0.08,21071025,2289981.0,10.87,164.0,2019-01-25
42986,004800,효성,60000,0,0.0,295620,17949542100,60300,62200,59600,1264261500000,0.08,21071025,2320877.0,11.01,164.0,2019-01-28
45365,004800,효성,62800,2800,4.7,311884,19307043200,60300,63000,60300,1323260370000,0.08,21071025,2303827.0,10.93,163.0,2019-01-29
47734,004800,효성,68600,5800,9.2,515588,34440445400,64300,69300,63300,1445472315000,0.08,21071025,2397795.0,11.38,153.0,2019-01-30
50110,004800,효성,70000,1400,2.0,343194,23974785900,68900,71000,68500,1474971750000,0.09,21071025,2453901.0,11.65,149.0,2019-01-31
