,account_nm,thstrm_amount
0,유동자산,2098427000000.0
1,현금및현금성자산,913972875000.0
2,단기금융자산,120711071000.0
3,매출채권및기타채권,533941415000.0
4,유동파생상품자산,330834000.0
5,매각예정자산,21695575000.0
6,재고자산,358344589000.0
7,당기법인세자산,63437197000.0
8,기타유동자산,85993444000.0
9,비유동자산,3979397637000.0
10,장기금융자산,14448134000.0
11,장기매출채권및기타채권,44500696000.0
12,이연법인세자산,114285765000.0
13,관계기업및공동기업투자,70150309000.0
14,투자부동산,76361743000.0
15,유형자산,3290787630000.0
16,무형자산,42768244000.0
17,비유동법인세자산,316681333000.0
18,기타비유동자산,9413783000.0
19,자산총계,6077824637000.0
20,유동부채,1214344006000.0
21,단기금융부채,753150725000.0
22,매입채무및기타채무,416294650000.0
23,유동파생상품부채,2141490000.0
24,당기법인세부채,35461012000.0
25,매각예정자산관련부채,
26,충당부채,6277895000.0
27,기타유동부채,1018234000.0
28,비유동부채,1447788152000.0
29,장기금융부채,1162928886000.0
30,장기매입채무및기타채무,20553083000.0
31,비유동충당부채,8993095000.0
32,순확정급여부채,16848294000.0
33,이연법인세부채,6873740000.0
34,기타비유동부채,231591054000.0
35,부채총계,2662132158000.0
36,지배회사의 소유주지분,3352335602000.0
37,자본금,127246855000.0
38,기타불입자본,785586561000.0
39,기타자본구성요소,-37876067000.0
40,이익잉여금,2477378253000.0
41,매각예정자산관련자본인식,
42,비지배주주지분,63356877000.0
43,기말,3415692479000.0
44,부채와자본총계,6077824637000.0
45,매출액,3631633189000.0
46,매출원가,3133143807000.0
47,매출총이익,498489382000.0
48,판매비와관리비,214041657000.0
49,영업이익(손실),284447725000.0
50,금융수익,127334839000.0
51,금융비용,209031391000.0
52,관계기업및공동기업투자손익,2607715000.0
53,기타영업외수익,126458713000.0
54,기타영업외비용,52139873000.0
55,법인세비용차감전계속사업순이익(손실),279677728000.0
56,계속영업법인세비용(이익),36085245000.0
57,계속영업이익(손실),243592483000.0
58,중단영업이익(손실),-10951761000.0
59,당기순이익(손실),232640722000.0
60,지배회사의 소유주지분,234900884000.0
61,비지배주주지분,-2260162000.0
62,계속영업과 중단영업 기본및희석주당순이익(손실),9849.0
63,계속영업 기본및희석주당순이익(손실),10208.0
64,당기순이익(손실),232640722000.0
65,기타포괄손익,-71960887000.0
66,후속적으로 당기손익으로 재분류되지 않는 항목,-5203447000.0
67,확정급여제도의 재측정요소,-5203447000.0
68,후속적으로 당기손익으로 재분류될 수 있는 항목,-66757440000.0
69,매도가능금융자산평가손익,1618009000.0
70,관계기업및공동기업투자자본변동,-1316914000.0
71,해외사업환산손익,-67058535000.0
72,파생상품평가손익,
73,총포괄손익,160679835000.0
74,지배회사의 소유주지분,166235657000.0
75,비지배주주지분,-5555822000.0
76,영업활동으로 인한 현금흐름,480277151000.0
77,영업활동으로 창출된 현금,537730233000.0
78,이자의 수취,9410228000.0
79,이자의 지급,71561175000.0
80,배당금의 수취,2395558000.0
81,법인세의 환급(납부),-2302307000.0
82,투자활동으로 인한 현금흐름,415739089000.0
83,단기금융상품의 감소,154717012000.0
84,단기금융상품의 증가,111941449000.0
85,단기대여금의 감소,31500000.0
86,단기대여금의 증가,
87,만기보유금융자산의 감소,247915000.0
88,만기보유금융자산의 증가,
89,매도가능금융자산의 감소,24132103000.0
90,매도가능금융자산의 증가,
91,장기금융상품의 감소,
92,장기금융상품의 증가,16179709000.0
93,장기대여금의 감소,122330000.0
94,장기대여금의 증가,90000000.0
95,투자부동산의 처분,403300000.0
96,유형자산등의 처분,447059346000.0
97,유형자산의 취득,112706302000.0
98,무형자산의 처분,1202882000.0
99,무형자산의 취득,6022930000.0
100,관계기업투자주식의 처분,39789000000.0
101,관계기업투자주식의 취득,
102,기타비유동자산의 감소(증가),
103,종속회사처분 순현금유입,
104,매각예정자산의 처분,23815391000.0
105,사업결합으로 인한 현금의 유출,28841300000.0
106,재무활동으로 인한 현금흐름,-295077844000.0
107,단기차입금의 증가,494076698000.0
108,단기차입금의 감소,419628213000.0
109,유동성장기부채의 감소,-732593772000.0
110,장기차입금의 증가,300508120000.0
111,장기차입금의 감소,142247491000.0
112,사채의 발행,214227090000.0
113,국고보조금의 증가,169600000.0
114,유상증자,
115,배당금의 지급,9544734000.0
116,비지배지분의 취득,
117,비지배지분과의자본거래,
118,기타재무활동으로 인한 현금유출액,-45142000.0
119,외화환산으로 인한 현금의 변동,-25572442000.0
120,매각예정자산에 포함된 현금의 감소,
121,현금및현금성자산의 증가(감소),575365954000.0
122,기초 현금및현금성자산,338606921000.0
123,기말 현금및현금성자산,913972875000.0
124,기초,3264597534000.0
125,기초,68912699000.0
126,기초,3195684835000.0
127,기초,785631703000.0
128,기초,25588360000.0
129,기초,
130,기초,2257217917000.0
131,기초,127246855000.0
132,배당금,9539748000.0
133,배당금,
134,배당금,9539748000.0
135,배당금,9539748000.0
136,당기순이익(손실),232640722000.0
137,당기순이익(손실),-2260162000.0
138,당기순이익(손실),234900884000.0
139,당기순이익(손실),234900884000.0
140,종속기업의 유상증자,-45142000.0
141,종속기업의 유상증자,
142,종속기업의 유상증자,-45142000.0
143,종속기업의 유상증자,-45142000.0
144,비지배지분과의 자본거래,
145,비지배지분과의 자본거래,
146,비지배지분과의 자본거래,
147,비지배지분과의 자본거래,
148,종속회사의 처분,
149,종속회사의 처분,
